"id-from","entity-from-name","id-to","entity-to-name","year","sector","oof-bundle","channel","value"
"ibrd","IBRD","AR","Argentina",2007,"other-social-services","oof-grant","unspecified",101533026
"ibrd","IBRD","AR","Argentina",2007,"health","oof-grant","unspecified",271549257
"ibrd","IBRD","AR","Argentina",2007,"environment","oof-grant","unspecified",-540939
"ibrd","IBRD","AR","Argentina",2007,"education","oof-grant","unspecified",19195524
"ibrd","IBRD","AR","Argentina",2007,"other","oof-grant","unspecified",950368
"ibrd","IBRD","AR","Argentina",2007,"governance-and-security","oof-grant","unspecified",15136196
"ibrd","IBRD","AR","Argentina",2007,"infrastructure","oof-grant","unspecified",80514048
"ibrd","IBRD","AR","Argentina",2007,"agriculture-and-food-security","oof-grant","unspecified",14381216
"KR","South Korea","AR","Argentina",2007,"industry-and-trade","oof-grant","unspecified",4479478
"US","USA","AR","Argentina",2007,"industry-and-trade","oof-grant","unspecified",1186645
"AU","Australia","AR","Argentina",2008,"other","oof-export-credit","unspecified",816834
"DE","Germany","AR","Argentina",2008,"other","oof-grant","unspecified",36420657
"ibrd","IBRD","AR","Argentina",2008,"agriculture-and-food-security","oof-grant","unspecified",7225006
"ibrd","IBRD","AR","Argentina",2008,"water-and-sanitation","oof-grant","unspecified",43204028
"ibrd","IBRD","AR","Argentina",2008,"governance-and-security","oof-grant","unspecified",10775285
"ibrd","IBRD","AR","Argentina",2008,"health","oof-grant","unspecified",75856575
"ibrd","IBRD","AR","Argentina",2008,"infrastructure","oof-grant","unspecified",140242855
"ibrd","IBRD","AR","Argentina",2008,"other-social-services","oof-grant","unspecified",36724918
"ibrd","IBRD","AR","Argentina",2008,"environment","oof-grant","unspecified",5749602
"ibrd","IBRD","AR","Argentina",2008,"education","oof-grant","unspecified",17658164
"KR","South Korea","AR","Argentina",2008,"agriculture-and-food-security","oof-grant","unspecified",2166172
"AU","Australia","AR","Argentina",2009,"other","oof-export-credit","unspecified",1309888
"AU","Australia","AR","Argentina",2009,"industry-and-trade","oof-export-credit","unspecified",470937
"DE","Germany","AR","Argentina",2009,"other","oof-grant","unspecified",14339825
"EU","European Union","AR","Argentina",2009,"other","oof-grant","unspecified",133672899
"ibrd","IBRD","AR","Argentina",2009,"water-and-sanitation","oof-grant","unspecified",61880608
"ibrd","IBRD","AR","Argentina",2009,"industry-and-trade","oof-grant","unspecified",15801209
"ibrd","IBRD","AR","Argentina",2009,"education","oof-grant","unspecified",38932847
"ibrd","IBRD","AR","Argentina",2009,"health","oof-grant","unspecified",109259459
"ibrd","IBRD","AR","Argentina",2009,"governance-and-security","oof-grant","unspecified",14080313
"ibrd","IBRD","AR","Argentina",2009,"banking-and-business","oof-grant","unspecified",2434981
"ibrd","IBRD","AR","Argentina",2009,"environment","oof-grant","unspecified",17184123
"ibrd","IBRD","AR","Argentina",2009,"agriculture-and-food-security","oof-grant","unspecified",22236061
"ibrd","IBRD","AR","Argentina",2009,"other","oof-grant","unspecified",14477742
"ibrd","IBRD","AR","Argentina",2009,"infrastructure","oof-grant","unspecified",256975876
"ibrd","IBRD","AR","Argentina",2009,"other-social-services","oof-grant","unspecified",525233255
"idb","IDB","AR","Argentina",2009,"education","oof-grant","unspecified",245307983
"idb","IDB","AR","Argentina",2009,"water-and-sanitation","oof-grant","unspecified",16429077
"idb","IDB","AR","Argentina",2009,"other","oof-grant","unspecified",3023352
"idb","IDB","AR","Argentina",2009,"industry-and-trade","oof-grant","unspecified",88930747
"idb","IDB","AR","Argentina",2009,"banking-and-business","oof-grant","unspecified",1044011
"idb","IDB","AR","Argentina",2009,"governance-and-security","oof-grant","unspecified",7075849
"idb","IDB","AR","Argentina",2009,"other-social-services","oof-grant","unspecified",990540520
"idb","IDB","AR","Argentina",2009,"health","oof-grant","unspecified",6858341
"idb","IDB","AR","Argentina",2009,"infrastructure","oof-grant","unspecified",364630353
"idb","IDB","AR","Argentina",2009,"agriculture-and-food-security","oof-grant","unspecified",119057011
"idb","IDB","AR","Argentina",2009,"environment","oof-grant","unspecified",16903415
"KR","South Korea","AR","Argentina",2009,"agriculture-and-food-security","oof-grant","unspecified",4085806
"AU","Australia","AR","Argentina",2010,"other","oof-export-credit","unspecified",1298059
"AU","Australia","AR","Argentina",2010,"industry-and-trade","oof-export-credit","unspecified",571843
"ibrd","IBRD","AR","Argentina",2010,"education","oof-grant","unspecified",42171028
"ibrd","IBRD","AR","Argentina",2010,"agriculture-and-food-security","oof-grant","unspecified",21040931
"ibrd","IBRD","AR","Argentina",2010,"infrastructure","oof-grant","unspecified",305253008
"ibrd","IBRD","AR","Argentina",2010,"banking-and-business","oof-grant","unspecified",589827
"ibrd","IBRD","AR","Argentina",2010,"environment","oof-grant","unspecified",28214182
"ibrd","IBRD","AR","Argentina",2010,"other","oof-grant","unspecified",21768936
"ibrd","IBRD","AR","Argentina",2010,"industry-and-trade","oof-grant","unspecified",3083834
"ibrd","IBRD","AR","Argentina",2010,"health","oof-grant","unspecified",261908740
"ibrd","IBRD","AR","Argentina",2010,"governance-and-security","oof-grant","unspecified",14415521
"ibrd","IBRD","AR","Argentina",2010,"other-social-services","oof-grant","unspecified",30524755
"ibrd","IBRD","AR","Argentina",2010,"water-and-sanitation","oof-grant","unspecified",88297096
"idb","IDB","AR","Argentina",2010,"banking-and-business","oof-grant","other",3115747
"idb","IDB","AR","Argentina",2010,"agriculture-and-food-security","oof-grant","public-sector-recipient",137762075
"idb","IDB","AR","Argentina",2010,"education","oof-grant","public-sector-recipient",239423853
"idb","IDB","AR","Argentina",2010,"banking-and-business","oof-grant","public-sector-recipient",665629
"idb","IDB","AR","Argentina",2010,"industry-and-trade","oof-grant","other",27121150
"idb","IDB","AR","Argentina",2010,"environment","oof-grant","public-sector-recipient",2265081
"idb","IDB","AR","Argentina",2010,"infrastructure","oof-grant","public-sector-recipient",645789077
"idb","IDB","AR","Argentina",2010,"water-and-sanitation","oof-grant","public-sector-recipient",116305763
"idb","IDB","AR","Argentina",2010,"governance-and-security","oof-grant","public-sector-recipient",14734472
"idb","IDB","AR","Argentina",2010,"health","oof-grant","public-sector-recipient",35553353
"idb","IDB","AR","Argentina",2010,"other-social-services","oof-grant","public-sector-recipient",110863366
"idb","IDB","AR","Argentina",2010,"other","oof-grant","public-sector-recipient",92761625
"idb","IDB","AR","Argentina",2010,"industry-and-trade","oof-grant","public-sector-recipient",96665381
"KR","South Korea","AR","Argentina",2010,"agriculture-and-food-security","oof-grant","unspecified",3576547
"US","USA","AR","Argentina",2010,"banking-and-business","oof-grant","unspecified",9337128
"AU","Australia","AR","Argentina",2011,"industry-and-trade","oof-export-credit","unspecified",1046868
"AU","Australia","AR","Argentina",2011,"other","oof-export-credit","unspecified",632736
"ibrd","IBRD","AR","Argentina",2011,"education","oof-grant","unspecified",60454245
"ibrd","IBRD","AR","Argentina",2011,"industry-and-trade","oof-grant","unspecified",17039448
"ibrd","IBRD","AR","Argentina",2011,"banking-and-business","oof-grant","unspecified",2166999
"ibrd","IBRD","AR","Argentina",2011,"other-social-services","oof-grant","unspecified",44768373
"ibrd","IBRD","AR","Argentina",2011,"infrastructure","oof-grant","unspecified",243497097
"ibrd","IBRD","AR","Argentina",2011,"other","oof-grant","unspecified",17794723
"ibrd","IBRD","AR","Argentina",2011,"health","oof-grant","unspecified",255821864
"ibrd","IBRD","AR","Argentina",2011,"environment","oof-grant","unspecified",23573533
"ibrd","IBRD","AR","Argentina",2011,"governance-and-security","oof-grant","unspecified",42674275
"ibrd","IBRD","AR","Argentina",2011,"agriculture-and-food-security","oof-grant","unspecified",20233948
"ibrd","IBRD","AR","Argentina",2011,"water-and-sanitation","oof-grant","unspecified",92459957
"idb","IDB","AR","Argentina",2011,"governance-and-security","oof-grant","public-sector-recipient",11120399
"idb","IDB","AR","Argentina",2011,"other","oof-grant","public-sector-recipient",91124156
"idb","IDB","AR","Argentina",2011,"industry-and-trade","oof-grant","public-sector-recipient",85819273
"idb","IDB","AR","Argentina",2011,"agriculture-and-food-security","oof-grant","other",1220153
"idb","IDB","AR","Argentina",2011,"banking-and-business","oof-grant","public-sector-recipient",1460147
"idb","IDB","AR","Argentina",2011,"other-social-services","oof-grant","public-sector-recipient",78728617
"idb","IDB","AR","Argentina",2011,"water-and-sanitation","oof-grant","public-sector-recipient",178767591
"idb","IDB","AR","Argentina",2011,"infrastructure","oof-grant","public-sector-recipient",445058339
"idb","IDB","AR","Argentina",2011,"infrastructure","oof-grant","other",190822
"idb","IDB","AR","Argentina",2011,"health","oof-grant","public-sector-recipient",50526753
"idb","IDB","AR","Argentina",2011,"agriculture-and-food-security","oof-grant","public-sector-recipient",82160963
"idb","IDB","AR","Argentina",2011,"environment","oof-grant","public-sector-recipient",1745382
"idb","IDB","AR","Argentina",2011,"education","oof-grant","public-sector-recipient",210472555
"KR","South Korea","AR","Argentina",2011,"agriculture-and-food-security","oof-grant","unspecified",3375720
"ofid","OFID","AR","Argentina",2011,"banking-and-business","oof-grant","unspecified",17570199
"US","USA","AR","Argentina",2011,"banking-and-business","oof-grant","unspecified",1017476
"AU","Australia","AR","Argentina",2012,"other","oof-export-credit","unspecified",1734418
"ibrd","IBRD","AR","Argentina",2012,"banking-and-business","oof-grant","unspecified",8236051
"ibrd","IBRD","AR","Argentina",2012,"agriculture-and-food-security","oof-grant","unspecified",29153840
"ibrd","IBRD","AR","Argentina",2012,"water-and-sanitation","oof-grant","unspecified",64183034
"ibrd","IBRD","AR","Argentina",2012,"infrastructure","oof-grant","unspecified",255385435
"ibrd","IBRD","AR","Argentina",2012,"education","oof-grant","unspecified",62985615
"ibrd","IBRD","AR","Argentina",2012,"industry-and-trade","oof-grant","unspecified",25297671
"ibrd","IBRD","AR","Argentina",2012,"other","oof-grant","unspecified",1106203
"ibrd","IBRD","AR","Argentina",2012,"health","oof-grant","unspecified",223662676
"ibrd","IBRD","AR","Argentina",2012,"governance-and-security","oof-grant","unspecified",32286367
"ibrd","IBRD","AR","Argentina",2012,"environment","oof-grant","unspecified",24088654
"ibrd","IBRD","AR","Argentina",2012,"other-social-services","oof-grant","unspecified",25945420
"idb","IDB","AR","Argentina",2012,"governance-and-security","oof-grant","public-sector-recipient",4822871
"idb","IDB","AR","Argentina",2012,"infrastructure","oof-grant","public-sector-recipient",241070642
"idb","IDB","AR","Argentina",2012,"banking-and-business","oof-grant","public-sector-recipient",25526587
"idb","IDB","AR","Argentina",2012,"environment","oof-grant","public-sector-recipient",2940024
"idb","IDB","AR","Argentina",2012,"infrastructure","oof-grant","other",188541
"idb","IDB","AR","Argentina",2012,"water-and-sanitation","oof-grant","public-sector-recipient",159474481
"idb","IDB","AR","Argentina",2012,"other","oof-grant","public-sector-recipient",92495731
"idb","IDB","AR","Argentina",2012,"education","oof-grant","public-sector-recipient",180782216
"idb","IDB","AR","Argentina",2012,"other-social-services","oof-grant","public-sector-recipient",125752847
"idb","IDB","AR","Argentina",2012,"industry-and-trade","oof-grant","public-sector-recipient",19140675
"idb","IDB","AR","Argentina",2012,"agriculture-and-food-security","oof-grant","public-sector-recipient",107830356
"idb","IDB","AR","Argentina",2012,"banking-and-business","oof-grant","other",1.3e+07
"idb","IDB","AR","Argentina",2012,"humanitarian","oof-grant","public-sector-recipient",7673868
"idb","IDB","AR","Argentina",2012,"health","oof-grant","public-sector-recipient",49646870
"KR","South Korea","AR","Argentina",2012,"agriculture-and-food-security","oof-grant","unspecified",3400000
"US","USA","AR","Argentina",2012,"banking-and-business","oof-grant","unspecified",4e+06
"US","USA","AR","Argentina",2012,"industry-and-trade","oof-grant","unspecified",2100000
"AU","Australia","AR","Argentina",2013,"industry-and-trade","oof-export-credit","unspecified",444426
"AU","Australia","AR","Argentina",2013,"other","oof-export-credit","unspecified",900157
"ES","Spain","AR","Argentina",2013,"other-social-services","oof-export-credit","unspecified",39023
"ibrd","IBRD","AR","Argentina",2013,"other","oof-grant","public-sector-recipient",289011
"ibrd","IBRD","AR","Argentina",2013,"water-and-sanitation","oof-grant","public-sector-recipient",74624936
"ibrd","IBRD","AR","Argentina",2013,"infrastructure","oof-grant","public-sector-recipient",315491520
"ibrd","IBRD","AR","Argentina",2013,"banking-and-business","oof-grant","public-sector-recipient",5086470
